NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
NOT AVAILABLE,101 HAMMOND AVE,GREER,SC,29651,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1669 FALCON,MYRTLE BEACH,SC,29575,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,507 HALLIE MARTIN RD,CONWAY,SC,29527,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3759 WOODRIDGE CIR,LITTLE RIVER,SC,29566,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1001 37TH AVE S,NORTH MYRTLE BEACH,SC,29582,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3780 AUGUST RD,CONWAY,SC,29527,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1501 NED LN,CONWAY,SC,29527,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2597 AVOCADO DR,MYRTLE BEACH,SC,29579,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2043 EVANS DR,LANCASTER,SC,29720,NOT AVAILABLE,MOBILE HOME PARK,LANCASTER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2501 LEAPHART RD,WEST COLUMBIA,SC,29169,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,100 RICHEY DR,GREER,SC,29651,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,359 BRICE RD,ROEBUCK,SC,29376,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,135 SPRING RD,LEXINGTON,SC,29073,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,100 CYPRESS PLANTATION RD,MONCKS CORNER,SC,29461,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4995 APPIAN WAY,NORTH CHARLESTON,SC,29420,NOT AVAILABLE,MOBILE HOME PARK,DORCHESTER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4146 JOHN LUTHER RD,MYRTLE BEACH,SC,29588,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3216 NEW EASLEY BRIDGE HWY,GREENVILLE,SC,29611,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3915 LITTLE RIVER RD,MYRTLE BEACH,SC,29577,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,102 BERET ST,NORTH CHARLESTON,SC,29418,NOT AVAILABLE,MOBILE HOME PARK,DORCHESTER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,403 COLLEGE PARK RD,LADSON,SC,29456,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,125 ADDISON DR,GOOSE CREEK,SC,29445,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,811 OLD CONVERSE RD,SPARTANBURG,SC,29307,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,241 MELODY LN,NEW BRAUNFELS,TX,78130,NOT AVAILABLE,MOBILE HOME PARK,COMAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2800 FORT WORTH DR,DENTON,TX,76205,NOT AVAILABLE,MOBILE HOME PARK,DENTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,104 EAGLE DR,CIBOLO,TX,78108,NOT AVAILABLE,MOBILE HOME PARK,GUADALUPE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,941 HIGH RD,KYLE,TX,78640,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,112 W KILPATRICK AVE,CLEBURNE,TX,76033,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3309 FM 2280,CLEBURNE,TX,76031,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,402 HUMBLE TANK RD,CONROE,TX,77304,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,101 JANET ST,WILLIS,TX,77378,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,101 TALL OAK DR,HUTTO,TX,78634,NOT AVAILABLE,MOBILE HOME PARK,WILLIAMSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,18823 GRAND OAKS BLVD,MAGNOLIA,TX,77355,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
