NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
ROYAL DUKE MOBILE ESTATES,1301 E VENTURA BLVD,OXNARD,CA,93030,(805) 485-4113,MOBILE HOME PARK,VENTURA,136,LARGE (>100),8,0,10,10,28,C,
ROYAL GARDENS ESTATES MHP,10200 BOLSA AVE,WESTMINSTER,CA,92683,(714) 531-0500,MOBILE HOME PARK,ORANGE,152,LARGE (>100),8,0,10,10,28,C,
ROYAL HIGHLANDER MOBILE ESTATE,826 WEST INVERNESS STREET,PEORIA,IL,61615,(309) 691-8767,MOBILE HOME PARK,PEORIA,,LARGE (>100),8,0,10,10,28,C,unit count unknown
ROYAL HOLIDAY,4400 W FLORIDA AVE,HEMET,CA,92343,(909) 658-6109,MOBILE HOME PARK,RIVERSIDE,196,LARGE (>100),8,0,10,10,28,C,
ROYAL MOBILE VILLAS,11200 SOUTHWEST ROYAL VILLA DRIVE,TIGARD,OR,97224,(503) 639-4161,MOBILE HOME PARK,WASHINGTON,,LARGE (>100),8,0,10,10,28,C,unit count unknown
ROYAL OAKS,415 AKERS,VISALIA,CA,93291,(209) 733-1431,MOBILE HOME PARK,TULARE,148,LARGE (>100),8,0,10,10,28,C,
ROYAL OAKS,3597 W SOUTHPORT ROAD,PEORIA,IL,61604,(309) 673-5107,MOBILE HOME PARK,PEORIA,,LARGE (>100),8,0,10,10,28,C,unit count unknown
ROYAL PALMS MHP,21210 E ARROW HWY,COVINA,CA,91436,(626) 331-4128,MOBILE HOME PARK,LOS ANGELES,166,LARGE (>100),8,0,10,10,28,C,
ROYAL PALMS MHP,34 851 DATE PALM DR,CATHEDRAL CITY,CA,92234,(619) 927-2722,MOBILE HOME PARK,RIVERSIDE,457,LARGE (>100),8,0,10,10,28,C,
ROYAL PALMS MOBILE ESTATES,600/1000 W COLUMBUS,BAKERSFIELD,CA,93305,(661) 325-3312,MOBILE HOME PARK,KERN,411,LARGE (>100),8,0,10,10,28,C,
ROYAL PALMS MOBILE ESTATES,840 BOURN ST,WOODLAND,CA,95776,(530) 406-8890,MOBILE HOME PARK,YOLO,132,LARGE (>100),8,0,10,10,28,C,
ROYAL PALMS MOBILEHOME COMMUNITY,205 E DRIFFILL BLVD,OXNARD,CA,93030,(805) 486-2181,MOBILE HOME PARK,VENTURA,154,LARGE (>100),8,0,10,10,28,C,
ROYAL PINES ESTATES,26350 DELANO DR,IDYLLWILD,CA,92549,(951) 659-2691,MOBILE HOME PARK,RIVERSIDE,109,LARGE (>100),8,0,10,10,28,C,
ROYAL WESTERN MOBILEHOME PARK,17705 S WESTERN AVE,GARDENA,CA,90248,(310) 323-6703,MOBILE HOME PARK,LOS ANGELES,120,LARGE (>100),8,0,10,10,28,C,
RUSTIC RANCH MHP,5565 FEDERAL BLVD,DENVER,CO,80221,(303) 477-0583,MOBILE HOME PARK,ADAMS,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SACRAMENTO TRAVELODGE MOBILE HOME PARK,6025 DIAS AVE,SACRAMENTO,CA,95824,(916) 383-0197,MOBILE HOME PARK,SACRAMENTO,222,LARGE (>100),8,0,10,10,28,C,
SADDLEBACK MH ESTATES,1536 S STATE ST,HEMET,CA,92543,(909) 658-0023,MOBILE HOME PARK,RIVERSIDE,227,LARGE (>100),8,0,10,10,28,C,
SADDLEBACK MOBILELODGE,15401 WILLIAMS ST,TUSTIN,CA,92680,(714) 542-4970,MOBILE HOME PARK,ORANGE,163,LARGE (>100),8,0,10,10,28,C,
SAFARI,3205 SANDRIDGE RD,NOT AVAILABLE,WA,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,PACIFIC,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SAFARI MOBILE LODGE,1174 E MAIN ST,EL CAJON,CA,92021,NOT AVAILABLE,MOBILE HOME PARK,SAN DIEGO,184,LARGE (>100),8,0,10,10,28,C,
SAFARI PARK,2601 CHEROKEE WAY,PALM SPRINGS,CA,92264,(760) 328-1108,MOBILE HOME PARK,RIVERSIDE,215,LARGE (>100),8,0,10,10,28,C,
SAHARA MH CT,2340 SANQUINETTI LN,STOCKTON,CA,95209,(209) 464-9392,MOBILE HOME PARK,SAN JOAQUIN,157,LARGE (>100),8,0,10,10,28,C,
SAHARA MOBILE HOME ESTATES,1955 S CAMINO REAL,PALM SPRINGS,CA,92264,(760) 327-1881,MOBILE HOME PARK,RIVERSIDE,255,LARGE (>100),8,0,10,10,28,C,
SALEM GREENE ESTATES,4730 AUBURN RD NE,SALEM,OR,97301,(503) 362-5200,MOBILE HOME PARK,MARION,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SALVADOR MOBILE ESTATES,4421 SOLANO AVE,NAPA,CA,94558,(707) 255-1155,MOBILE HOME PARK,NAPA,136,LARGE (>100),8,0,10,10,28,C,
SAMS FAMILY SPA,70875 DILLON RD,DESERT HOT SPRINGS,CA,92240,(909) 780-9272,MOBILE HOME PARK,RIVERSIDE,110,LARGE (>100),8,0,10,10,28,C,
SAN BERNARDINO SPA,494 S MACY ST,SAN BERNARDINO,CA,92410,(909) 884-1871,MOBILE HOME PARK,SAN BERNARDINO,181,LARGE (>100),8,0,10,10,28,C,
SAN DIMAS ROYAL HOME PARK,1630 W COVINA BLVD,SAN DIMAS,CA,91773,(714) 447-3167,MOBILE HOME PARK,LOS ANGELES,111,LARGE (>100),8,0,10,10,28,C,
SAN JOAQUIN ESTATES,2740 W OLIVE,FRESNO,CA,93728,(559) 264-1116,MOBILE HOME PARK,FRESNO,137,LARGE (>100),8,0,10,10,28,C,
SAN JOSE VERDE MHP,555 UMBARGER RD,SAN JOSE,CA,95111,(408) 295-3342,MOBILE HOME PARK,SANTA CLARA,149,LARGE (>100),8,0,10,10,28,C,
SAN JUAN MOBILE ESTATES,32302 ALIPAZ ST,SAN JUAN CAPISTRANO,CA,92675,(949) 515-5100,MOBILE HOME PARK,ORANGE,312,LARGE (>100),8,0,10,10,28,C,
SAN LAZARO COMMUNITY,5505 VALMONT RD,BOULDER,CO,80301,(303) 442-1215,MOBILE HOME PARK,BOULDER,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SAN LEANDRO MOBILE HOME AND RV PARK,2399 E 14TH ST,SAN LEANDRO,CA,94577,(916) 419-1972,MOBILE HOME PARK,ALAMEDA,160,LARGE (>100),8,0,10,10,28,C,
SAN LUIS BAY MOBILE ESTATES INC,6375 FIREHOUSE CANYON RD,AVILA BEACH,CA,93424,(805) 595-2519,MOBILE HOME PARK,SAN LUIS OBISPO,163,LARGE (>100),8,0,10,10,28,C,
SAN MARCOS MOBILE ESTATES,1145 BARHAM DR,SAN MARCOS,CA,92069,(619) 746-8100,MOBILE HOME PARK,SAN DIEGO,264,LARGE (>100),8,0,10,10,28,C,
SAN MARCOS VIEW ESTATES,150 S RANCHO SANTA FE RD,SAN MARCOS,CA,92069,(619) 727-1525,MOBILE HOME PARK,SAN DIEGO,192,LARGE (>100),8,0,10,10,28,C,
SAN RAFAEL MOBILE HOME ESTATES,1065 W LOMITA BLVD,HARBOR CITY,CA,90710,(310) 370-9727,MOBILE HOME PARK,LOS ANGELES,470,LARGE (>100),8,0,10,10,28,C,
SAN ROQUE MOBILE ESTATES,5700 VIA REAL,CARPINTERIA,CA,93013,(802) 684-2722,MOBILE HOME PARK,SANTA BARBARA,142,LARGE (>100),8,0,10,10,28,C,
SAN VICENTE MOBILE HOME PARK,340 OLD MILL RD,SANTA BARBARA,CA,93110,(805) 925-3737,MOBILE HOME PARK,SANTA BARBARA,270,LARGE (>100),8,0,10,10,28,C,
SANDALWOOD MHP,507 S EUCLID ST,SANTA ANA,CA,92704,(714) 839-2181,MOBILE HOME PARK,ORANGE,182,LARGE (>100),8,0,10,10,28,C,
SANDALWOOD MHP,576 N MCDOWELL BLVD,PETALUMA,CA,94954,(707) 763-1300,MOBILE HOME PARK,SONOMA,178,LARGE (>100),8,0,10,10,28,C,
SANDS MHP,323 N EUCLID,SANTA ANA,CA,92703,(714) 847-1181,MOBILE HOME PARK,ORANGE,185,LARGE (>100),8,0,10,10,28,C,
SANTA BARBARA WEST HOME PARK,30 WINCHESTER CANYON RD,GOLETA,CA,93117,(805) 684-2011,MOBILE HOME PARK,SANTA BARBARA,147,LARGE (>100),8,0,10,10,28,C,
SANTA PAULA WEST MHP,265 BECKWITH RD,SANTA PAULA,CA,93060,(805) 525-2811,MOBILE HOME PARK,VENTURA,108,LARGE (>100),8,0,10,10,28,C,
SANTA ROSA MOBILE ESTATES,3420 BROOKS AVE,SANTA ROSA,CA,95407,(707) 584-0319,MOBILE HOME PARK,SONOMA,137,LARGE (>100),8,0,10,10,28,C,
SANTEE MOBILE ESTATES,9459 MISSION GORGE RD,SANTEE,CA,92071,(310) 798-1102,MOBILE HOME PARK,SAN DIEGO,132,LARGE (>100),8,0,10,10,28,C,
SANTIAGO CREEK ESTATES,692 N ADELE,ORANGE,CA,92667,(714) 744-4990,MOBILE HOME PARK,ORANGE,129,LARGE (>100),8,0,10,10,28,C,
SANTIAGO CREEK MHP,3000 S CHESTER AVE,BAKERSFIELD,CA,93304,(805) 833-2679,MOBILE HOME PARK,KERN,117,LARGE (>100),8,0,10,10,28,C,
SANTIAGO DESERT VIEW ESTATES,2494 W MAIN ST,BARSTOW,CA,92311,(619) 256-8007,MOBILE HOME PARK,SAN BERNARDINO,251,LARGE (>100),8,0,10,10,28,C,
SANTIAGO ESTATES,13691 GAVINA AVE,SYLMAR,CA,91342,(818) 364-2776,MOBILE HOME PARK,LOS ANGELES,303,LARGE (>100),8,0,10,10,28,C,
SANTIAGO ESTATES CHERRY HILL,2917 WEST 19TH AVENUE,KENNEWICK,WA,99337,(509) 586-7755,MOBILE HOME PARK,BENTON,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SANTIAGO ESTATES OF PEDLEY,3700 QUARTZ CYN RD,RIVERSIDE,CA,92509,(714) 744-4990,MOBILE HOME PARK,RIVERSIDE,122,LARGE (>100),8,0,10,10,28,C,
SANTIAGO ESTATES SUNNYMEAD,25350 SANTIAGO DR,MORENO VALLEY,CA,92551,(909) 242-6158,MOBILE HOME PARK,RIVERSIDE,202,LARGE (>100),8,0,10,10,28,C,
SANTIAGO GLEN AIRE MOBILE HOME PARK,222 S RANCHO AVE,SAN BERNARDINO,CA,92410,(909) 383-1398,MOBILE HOME PARK,SAN BERNARDINO,131,LARGE (>100),8,0,10,10,28,C,
SANTIAGO MOUNTAIN VIEW ESTATES,721 E 9TH ST,SAN BERNARDINO,CA,92410,(909) 884-1612,MOBILE HOME PARK,SAN BERNARDINO,148,LARGE (>100),8,0,10,10,28,C,
SANTIAGO PARKSIDE ESTATES,1155 S RIVERSIDE AVE,RIALTO,CA,92376,(909) 820-4444,MOBILE HOME PARK,SAN BERNARDINO,165,LARGE (>100),8,0,10,10,28,C,
SANTIAGO RIDGECREST ESTATES,801 W WARD AVE,RIDGECREST,CA,93555,(619) 446-2122,MOBILE HOME PARK,KERN,134,LARGE (>100),8,0,10,10,28,C,
SANTIAGO VILLA MHP,1075 SPACE PKWY,MOUNTAIN VIEW,CA,94043,(650) 969-0102,MOBILE HOME PARK,SANTA CLARA,358,LARGE (>100),8,0,10,10,28,C,
SARATOGA HILLS PARK,399 CHESTNUT LN,STILLWATER,NY,12170,NOT AVAILABLE,MOBILE HOME PARK,SARATOGA,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SEA AIRA MOBILE ESTATES,6241 WARNER AVE,HUNTINGTON BEACH,CA,92647,(714) 847-1121,MOBILE HOME PARK,ORANGE,230,LARGE (>100),8,0,10,10,28,C,
SEA OAKS,1675 LOS OSOS VALLEY,LOS OSOS,CA,93405,(805) 528-2230,MOBILE HOME PARK,SAN LUIS OBISPO,125,LARGE (>100),8,0,10,10,28,C,
SEACLIFF MHP,2700 MAR VISTA DR,APTOS,CA,95003,(831) 688-6824,MOBILE HOME PARK,SANTA CRUZ,101,LARGE (>100),8,0,10,10,28,C,
SEACLIFFE MOBILE HOME PARK,890 W 15TH ST,NEWPORT BEACH,CA,92663,(949) 646-2556,MOBILE HOME PARK,ORANGE,117,LARGE (>100),8,0,10,10,28,C,
SEAL BEACH TP,313 WELCOME LN,SEAL BEACH,CA,90740,(562) 435-2124,MOBILE HOME PARK,ORANGE,125,LARGE (>100),8,0,10,10,28,C,
SEASONS COMMUNITY LLC,14000 EL EVADO RD,VICTORVILLE,CA,92392,(760) 241-6370,MOBILE HOME PARK,SAN BERNARDINO,101,LARGE (>100),8,0,10,10,28,C,
SELMA MOBILE ESTATES,2561 STILLMAN ST,SELMA,CA,93662,(559) 896-8344,MOBILE HOME PARK,FRESNO,120,LARGE (>100),8,0,10,10,28,C,
SEMINOLE MOBILE ESTATES,100 SOUTHWEST 195TH AVENUE,BEAVERTON,OR,97006,(503) 629-8630,MOBILE HOME PARK,WASHINGTON,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SEMINOLE SPRINGS MHP,30473 MULHOLLAND HWY,AGOURA,CA,91301,(818) 889-1221,MOBILE HOME PARK,LOS ANGELES,220,LARGE (>100),8,0,10,10,28,C,
SEQUOIA GARDENS,433 FULTON RD,SANTA ROSA,CA,95401,(707) 542-6008,MOBILE HOME PARK,SONOMA,191,LARGE (>100),8,0,10,10,28,C,
SEQUOIA PLAZA MH COMMUNITY,2505 FOOTHILL BLVD,SAN BERNARDINO,CA,92410,(909) 889-7916,MOBILE HOME PARK,SAN BERNARDINO,242,LARGE (>100),8,0,10,10,28,C,
SEQUOIA TP,730 BARRON AVE,REDWOOD CITY,CA,94063,(415) 366-0608,MOBILE HOME PARK,SAN MATEO,134,LARGE (>100),8,0,10,10,28,C,
SERENE TERRACE MOBILE HOMES,14133 HIGHWAY 99,LYNNWOOD,WA,98037,(425) 743-0461,MOBILE HOME PARK,SNOHOMISH,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SEVEN FLAGS OF SONOMA,300 INTERNATIONAL BLVD,SONOMA,CA,95476,(707) 996-9660,MOBILE HOME PARK,SONOMA,292,LARGE (>100),8,0,10,10,28,C,
SHADOW LAKE MHP,5100 N HWY 99,STOCKTON,CA,95212,(209) 931-4198,MOBILE HOME PARK,SAN JOAQUIN,256,LARGE (>100),8,0,10,10,28,C,
SHADOW MHP,13900 SE HIGHWAY 212,CLACKAMAS,OR,97015,NOT AVAILABLE,MOBILE HOME PARK,CLACKAMAS,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SHADOWWOOD MOBILE HOME PARK,1600 NORTH MARKET,CHAMPAIGN,IL,61820,NOT AVAILABLE,MOBILE HOME PARK,CHAMPAIGN,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SHAMROCK SENIOR MH COMMUNITY,6418 OLD REDWOOD HWY,SANTA ROSA,CA,95403,(707) 838-4389,MOBILE HOME PARK,SONOMA,127,LARGE (>100),8,0,10,10,28,C,
SHANGRI LA MHP,10978 EAST FISHER ROAD #50-A,ROCHELLE,IL,61068,(815) 562-6392,MOBILE HOME PARK,OGLE,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SHELTER ISLE MOBILE ESTATES,10965 GLENOAKS,PACOIMA,CA,91331,(818) 896-1400,MOBILE HOME PARK,LOS ANGELES,260,LARGE (>100),8,0,10,10,28,C,
SHERIDAN MOBILE PARK,5305 SHERIDAN BOULEVARD #121,ARVADA,CO,80002,(303) 422-4748,MOBILE HOME PARK,JEFFERSON,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SHERWOOD LAKE MHP,150 KERN ST,SALINAS,CA,93905,(831) 758-1500,MOBILE HOME PARK,MONTEREY,151,LARGE (>100),8,0,10,10,28,C,
SHERWOOD MHP,3753 E AVE I,LANCASTER,CA,93535,(916) 772-4918,MOBILE HOME PARK,LOS ANGELES,182,LARGE (>100),8,0,10,10,28,C,
SHORE PINES MOBILE LODGE,485 SHOREPINES VISTA,COOS BAY,OR,97420,(541) 888-3445,MOBILE HOME PARK,COOS,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SHORECLIFFS MOBILE CC,3000 CALLE NUEVO,SAN CLEMENTE,CA,92672,(714) 770-9530,MOBILE HOME PARK,ORANGE,192,LARGE (>100),8,0,10,10,28,C,
SHORELINE MOBILE ESTATES,1555 MERRILL ST,SANTA CRUZ,CA,95062,(831) 475-7031,MOBILE HOME PARK,SANTA CRUZ,176,LARGE (>100),8,0,10,10,28,C,
SIERRA HEIGHTS MHP,30000 SAND CANYON RD,SANTA CLARITA,CA,91351,(661) 298-2251,MOBILE HOME PARK,LOS ANGELES,123,LARGE (>100),8,0,10,10,28,C,
"SIERRA LAKES COMMUNITY, LLC",4300 ROCKLIN RD,ROCKLIN,CA,95677,(916) 624-2735,MOBILE HOME PARK,PLACER,228,LARGE (>100),8,0,10,10,28,C,
SIERRA MEADOWS MOBILE ESTATES,7600 DALY AVE,CITRUS HEIGHTS,CA,95621,(916) 726-1500,MOBILE HOME PARK,SACRAMENTO,240,LARGE (>100),8,0,10,10,28,C,
SIERRA MHP,4747 N CORNELIA,FRESNO,CA,93722,(559) 275-5510,MOBILE HOME PARK,FRESNO,129,LARGE (>100),8,0,10,10,28,C,
SIERRA MOBILE ESTATES,17333 VALLEY BLVD,FONTANA,CA,92335,(909) 823-0988,MOBILE HOME PARK,SAN BERNARDINO,213,LARGE (>100),8,0,10,10,28,C,
SIERRA PINES MHP,3883 BUCHANAN ST,RIVERSIDE,CA,92503,(909) 736-9522,MOBILE HOME PARK,RIVERSIDE,187,LARGE (>100),8,0,10,10,28,C,
SIERRA PINES MHP,62 PRIMROSE LN,GRASS VALLEY,CA,95945,(530) 273-4127,MOBILE HOME PARK,NEVADA,187,LARGE (>100),8,0,10,10,28,C,
SIERRA PORTAL MOBILE ESTATES,2240 E YOSEMITE PKWY,MERCED,CA,95340,(209) 722-3411,MOBILE HOME PARK,MERCED,155,LARGE (>100),8,0,10,10,28,C,
SIERRA VISTA MH ESTATES,700 S SHAFTER AVE,SHAFTER,CA,93263,(661) 746-4800,MOBILE HOME PARK,KERN,145,LARGE (>100),8,0,10,10,28,C,
SIERRA VISTA MOBILE ESTATES,852 E GRANGEVILLE BLVD,HANFORD,CA,93230,(209) 584-6573,MOBILE HOME PARK,KINGS,110,LARGE (>100),8,0,10,10,28,C,
SIERRA VISTA MOBILE MANOR,2301 S DIVISIDERO,VISALIA,CA,93277,(209) 734-0030,MOBILE HOME PARK,TULARE,125,LARGE (>100),8,0,10,10,28,C,
SILVER CITY MOBILE LODGE,3860 S HIGUERA ST,SAN LUIS OBISPO,CA,93401,(805) 543-9440,MOBILE HOME PARK,SAN LUIS OBISPO,296,LARGE (>100),8,0,10,10,28,C,
SILVER CLIFF,1015 OAK ST,NOT AVAILABLE,OR,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,MARION,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SILVER CREEK ESTATES,1520 E CAPITOL EXPY,SAN JOSE,CA,95121,(408) 274-5455,MOBILE HOME PARK,SANTA CLARA,240,LARGE (>100),8,0,10,10,28,C,
SILVER EAGLE MOBILE HOME PARK,411 W SILVER EAGLE RD,SACRAMENTO,CA,95834,(916) 925-1575,MOBILE HOME PARK,SACRAMENTO,156,LARGE (>100),8,0,10,10,28,C,
SILVER SPUR COMMUNITY,50 001 HWY 74,PALM DESERT,CA,92260,(760) 346-4219,MOBILE HOME PARK,RIVERSIDE,215,LARGE (>100),8,0,10,10,28,C,
SILVERDALE ESTATES,NOT AVAILABLE,NOT AVAILABLE,WA,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,KITSAP,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SINGING HILLS MOBILE ESTATES,1810 HILLSDALE RD,EL CAJON,CA,92019,(619) 442-8207,MOBILE HOME PARK,SAN DIEGO,104,LARGE (>100),8,0,10,10,28,C,
SKAGIT VALLEY MOBILE MANOR,1400 NORTH 30TH STREET,MOUNT VERNON,WA,98273,(360) 428-4060,MOBILE HOME PARK,SKAGIT,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SKANDIA MOBILE CC,16444 BOLSA CHICA,HUNTINGTON BEACH,CA,92649,(714) 846-9693,MOBILE HOME PARK,ORANGE,167,LARGE (>100),8,0,10,10,28,C,
SKY HARBOR,4925 GENESEE STREET,CHEEKTOWAGA,NY,14225,(716) 681-2970,MOBILE HOME PARK,ERIE,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SKY VALLEY MH\RV PARK,74711 DILLON RD,DESERT HOT SPRINGS,CA,92241,(619) 325-8518,MOBILE HOME PARK,RIVERSIDE,133,LARGE (>100),8,0,10,10,28,C,
SKYLARK MH ESTATES,1597 ALAMO DR,VACAVILLE,CA,95687,(707) 446-2266,MOBILE HOME PARK,SOLANO,116,LARGE (>100),8,0,10,10,28,C,
SKYLINE,2211 WEST MULBERRY STREET,FORT COLLINS,CO,80521,(970) 482-4231,MOBILE HOME PARK,LARIMER,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SKYLINE MP,2550 PACIFIC COAST HWY,TORRANCE,CA,90505,(805) 296-8540,MOBILE HOME PARK,LOS ANGELES,265,LARGE (>100),8,0,10,10,28,C,
SKYVIEW TERRACE MHP,21200 TODD VALLEY RD,FORESTHILL,CA,95631,(530) 367-2218,MOBILE HOME PARK,PLACER,134,LARGE (>100),8,0,10,10,28,C,
SLB TOP O TOPANGA HOA,3360 N TOPANGA CANYON BLVD,TOPANGA,CA,90290,(818) 346-9252,MOBILE HOME PARK,LOS ANGELES,222,LARGE (>100),8,0,10,10,28,C,
SLEEPY HOLLOW PARK LLC,536 ROUTE 17K,MONTGOMERY,NY,12575,NOT AVAILABLE,MOBILE HOME PARK,ORANGE,112,LARGE (>100),8,0,10,10,28,C,
SMITH MOBILE HOMES,14115 WESTERN AVENUE,BLUE ISLAND,IL,60406,(708) 388-6600,MOBILE HOME PARK,COOK,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SMOKE TREE MOBILE ESTATES,4401 HUGHES LN,BAKERSFIELD,CA,93304,(805) 831-6154,MOBILE HOME PARK,KERN,202,LARGE (>100),8,0,10,10,28,C,
SNUG HARBOR MHP,560 30TH AVENUE,SANTA CRUZ,CA,95062,(831) 475-1620,MOBILE HOME PARK,SANTA CRUZ,121,LARGE (>100),8,0,10,10,28,C,
SOBOBA SPRINGS MHP,2230 LAKE PARK DR,SAN JACINTO,CA,92583,(909) 659-5130,MOBILE HOME PARK,RIVERSIDE,254,LARGE (>100),8,0,10,10,28,C,
SOLAMAR MOBILE HOME ESTATES,6532 EASY ST,CARLSBAD,CA,92009,(760) 438-2236,MOBILE HOME PARK,SAN DIEGO,108,LARGE (>100),8,0,10,10,28,C,
SONORA CASCADE ESTATES,18330 WARDS FERRY RD,SONORA,CA,95370,(209) 536-9171,MOBILE HOME PARK,TUOLUMNE,113,LARGE (>100),8,0,10,10,28,C,
SONORA HILLS,19601 GREENLY RD,SONORA,CA,95370,(209) 533-3333,MOBILE HOME PARK,TUOLUMNE,236,LARGE (>100),8,0,10,10,28,C,
SOUTH BAY MHP,1350 OLD OAKLAND RD,SAN JOSE,CA,95112,(408) 453-8131,MOBILE HOME PARK,SANTA CLARA,214,LARGE (>100),8,0,10,10,28,C,
SOUTH BLUFF MHP,666 SOUTH BLUFF STREET,SOUTH BELOIT,IL,61080,(815) 389-1074,MOBILE HOME PARK,WINNEBAGO,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SOUTHERN GARDENS MOBILE HOME PARK,2501 S BROADWAY,SALEM,IL,62881,NOT AVAILABLE,MOBILE HOME PARK,MARION,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SOUTHERN HILLS MOBILE HOME PARK,105 20TH STREET NORTHWEST,STEWARTVILLE,MN,55976,(507) 533-4743,MOBILE HOME PARK,OLMSTED,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SOUTHGATE ESTATES,271 SOUTHGATE ESTATES,BLOOMINGTON,IL,61704,(309) 829-3041,MOBILE HOME PARK,MCLEAN,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SOUTHGATE MOBILE ESTATES,3201 FLORIN RD,SACRAMENTO,CA,95823,(916) 422-9076,MOBILE HOME PARK,SACRAMENTO,434,LARGE (>100),8,0,10,10,28,C,
SOUTHLAKE MH ESTATES,4343 AUTO MALL PKWY,FREMONT,CA,94538,(510) 651-0990,MOBILE HOME PARK,ALAMEDA,331,LARGE (>100),8,0,10,10,28,C,
SOUTHLAND MOBILE HOME PARK,1301 TAFT HIGHWAY,BAKERSFIELD,CA,93307,(661) 834-9135,MOBILE HOME PARK,KERN,169,LARGE (>100),8,0,10,10,28,C,
SOUTHMOOR ESTATES MOBILE HOME,1032 SOUTH 7TH STREET,DE KALB,IL,60115,(815) 756-1299,MOBILE HOME PARK,DEKALB,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SOUTHWIND MOBILE ESTATES,7300 LUTHER DR,SACRAMENTO,CA,95823,(916) 393-0330,MOBILE HOME PARK,SACRAMENTO,240,LARGE (>100),8,0,10,10,28,C,
SPANISH COVE MHP,2600 SENTER RD,SAN JOSE,CA,95113,(408) 275-9360,MOBILE HOME PARK,SANTA CLARA,305,LARGE (>100),8,0,10,10,28,C,
SPANISH RANCH 1,28400 GRANADA CIR,HAYWARD,CA,94544,(510) 783-5535,MOBILE HOME PARK,ALAMEDA,462,LARGE (>100),8,0,10,10,28,C,
SPANISH RANCH II,121 RANCHERO WAY,HAYWARD,CA,94544,(510) 886-4646,MOBILE HOME PARK,ALAMEDA,187,LARGE (>100),8,0,10,10,28,C,
SPANISH TRAIL MOBILE SPA,1313 E 7TH ST,HOLTVILLE,CA,92250,NOT AVAILABLE,MOBILE HOME PARK,IMPERIAL,129,LARGE (>100),8,0,10,10,28,C,
SPRING LAKE MOBILE HOME ESTATES,100 1ST AVE,BARTLETT,IL,60103,NOT AVAILABLE,MOBILE HOME PARK,COOK,,LARGE (>100),8,0,10,10,28,C,unit count unknown
SPRING LAKES PARK,225 M HERMON RD,SCOTTS VALLEY,CA,95066,(831) 438-2407,MOBILE HOME PARK,SANTA CRUZ,223,LARGE (>100),8,0,10,10,28,C,
SPRINGLAKE MHP,51590 SOUTHEAST WESTLAKE DRIVE,SCAPPOOSE,OR,97056,(503) 543-5205,MOBILE HOME PARK,COLUMBIA,,LARGE (>100),8,0,10,10,28,C,unit count unknown
ST. GEORGE VILLA,7945 VT 2A,STGEORGE,VT,05495,(802) 328-3011,MOBILE HOME PARK,CHITTENDEN,120,LARGE (>100),8,0,10,10,28,C,
STADIUM CLUB ESTATES,4200 EL CENTRO RD,SACRAMENTO,CA,95834,(916) 419-8795,MOBILE HOME PARK,SACRAMENTO,174,LARGE (>100),8,0,10,10,28,C,
STALLION MEADOWS,33105 SANTIAGO RD,ACTON,CA,93510,(805) 269-1182,MOBILE HOME PARK,LOS ANGELES,154,LARGE (>100),8,0,10,10,28,C,
STARDUST MHP,2250 W MILL ST,COLTON,CA,92324,(818) 449-0606,MOBILE HOME PARK,SAN BERNARDINO,103,LARGE (>100),8,0,10,10,28,C,
STARDUST MOBILE ESTATES,11100 TELEGRAPH RD,VENTURA,CA,93004,(805) 647-4901,MOBILE HOME PARK,VENTURA,125,LARGE (>100),8,0,10,10,28,C,
STARLIGHT TRAVELODGE\MHP,351 BRADLEY AVE,EL CAJON,CA,92021,(619) 745-5689,MOBILE HOME PARK,SAN DIEGO,162,LARGE (>100),8,0,10,10,28,C,
